,test_index,y_pred,y_true
0,9,-0.006291641609126892,-1.1070915455328494
1,25,-0.006291641609126892,-1.0586790272628779
2,39,-0.006291641609126892,0.6493966072865149
3,42,-0.006291641609126892,-0.9598794903192724
4,57,-0.006291641609126892,2.3235519487656817
5,63,-0.006291641609126892,0.8864651344375445
6,72,-0.006291641609126892,1.392230262871942
7,75,-0.006291641609126892,0.3409391642224818
8,90,-0.006291641609126892,0.9288305067210717
9,104,-0.006291641609126892,-0.9115170845290468
10,109,-0.006291641609126892,-0.6158082878590907
11,110,-0.006291641609126892,-1.9969346868137117
12,114,-0.006291641609126892,-0.6057391091240051
13,119,-0.006291641609126892,0.6074046959808607
14,137,-0.006291641609126892,-0.6970875240584705
15,148,-0.006291641609126892,-0.9109920936059899
16,153,-0.006291641609126892,-0.9705683425570552
17,157,-0.006291641609126892,1.8577041296363856
18,158,-0.006291641609126892,1.1932004887457566
19,180,-0.006291641609126892,-0.8469544493191843
20,183,-0.006291641609126892,-1.5477608392777105
21,194,-0.006291641609126892,0.8085513311557359
22,208,-0.006291641609126892,1.6893688528882056
23,219,-0.006291641609126892,-1.3321804296726414
24,220,-0.006291641609126892,0.4298335931689941
25,224,-0.006291641609126892,-0.2618996978557403
26,225,-0.006291641609126892,0.10016531367942111
27,261,-0.006291641609126892,-0.9620620832039954
28,268,-0.006291641609126892,1.0066503077690738
29,301,-0.006291641609126892,0.4177055828957243
30,311,-0.006291641609126892,0.04849776879092362
31,319,-0.006291641609126892,-0.38049735240951715
32,320,-0.006291641609126892,0.8279912451993536
33,334,-0.006291641609126892,0.5516722255357288
34,335,-0.006291641609126892,1.0559017824790922
35,3,-0.009342048861578021,-0.28581026380164865
36,5,-0.009342048861578021,0.4489012714158886
37,16,-0.009342048861578021,0.10588828713861276
38,33,-0.009342048861578021,-0.6798409885045692
39,45,-0.009342048861578021,0.633556156598757
40,46,-0.009342048861578021,-0.04260210164920788
41,55,-0.009342048861578021,-0.4956981475405997
42,66,-0.009342048861578021,-0.09549491915015068
43,73,-0.009342048861578021,0.4792392532190275
44,76,-0.009342048861578021,1.6832501626107728
45,77,-0.009342048861578021,1.3668240692003601
46,82,-0.009342048861578021,0.23470252797801913
47,84,-0.009342048861578021,-1.361759494548748
48,101,-0.009342048861578021,0.6208564549678192
49,113,-0.009342048861578021,-0.6919804451854087
50,118,-0.009342048861578021,-0.7491711565443858
51,124,-0.009342048861578021,0.4298956340143898
52,167,-0.009342048861578021,-0.13251891855963716
53,172,-0.009342048861578021,-0.26745334020318196
54,173,-0.009342048861578021,-1.1229043430157855
55,175,-0.009342048861578021,1.4487584173566572
56,193,-0.009342048861578021,-1.3982293564533008
57,195,-0.009342048861578021,-0.47739025042958433
58,198,-0.009342048861578021,-0.030557749921587753
59,210,-0.009342048861578021,1.4980169143255702
60,231,-0.009342048861578021,1.2188428060901155
61,240,-0.009342048861578021,1.255061366107889
62,255,-0.009342048861578021,-1.098939650146374
63,265,-0.009342048861578021,1.0700647193543036
64,281,-0.009342048861578021,-0.9488166424759661
65,290,-0.009342048861578021,0.3550165572915314
66,322,-0.009342048861578021,-1.4252370024265228
67,326,-0.009342048861578021,-0.5133678625405446
68,337,-0.009342048861578021,0.8528683314933669
69,342,-0.009342048861578021,1.0120648510233101
70,7,-0.046133398197924065,0.48380502785170953
71,17,-0.04945325421658178,0.33861119431593595
72,18,-0.05351778974966557,-1.050016495523317
73,19,0.012077614463700028,0.8797676397430355
74,24,-0.030514377139052605,-0.9747210197164698
75,31,-0.028236506342681593,-1.077782766302933
76,60,-0.0983311266579104,-0.2192093253875396
77,78,0.06848521880948764,0.9035116393846669
78,79,0.08344268898406795,-0.19606081895735009
79,94,0.059561347750037755,-0.33664585498699734
80,108,-0.015000313636617852,-1.1474123191159278
81,116,0.08632041891424652,0.5922415036677714
82,132,-0.04444183675821537,-1.7158287044885956
83,139,0.011370124787889539,0.14325211260494006
84,140,-0.07725982119777189,-0.8488172407709248
85,143,0.1070337173982887,1.3262189043211179
86,145,-0.0869127523888615,-0.2159252565066754
87,147,-0.0238936608407943,-0.4990242488553282
88,152,0.019606965798773534,0.8975706609030031
89,179,-0.029631218478494314,-0.046163588577005664
90,202,0.05942081116512158,-0.182125099088316
91,209,0.04864972783190218,-1.6496367030037808
92,229,0.019092266467253538,1.5357322915135991
93,238,-0.05052464580638682,2.091600273155874
94,239,0.050456971524725024,0.8542864030802717
95,254,-0.017395272296991907,-0.6927029223578207
96,256,-0.0031090452929480542,-0.873526065726165
97,258,0.053142791587244824,-1.147221276301537
98,267,0.05329024033413308,1.0309033973136081
99,288,-0.023801438916334856,-0.3512431280938949
100,302,0.013447880119506537,-1.1927015328861776
101,304,-0.04189222474110545,-0.04180090033665489
102,324,-0.08815037315128084,-0.5036339138730656
103,329,0.082849189893146,0.3915905621545982
104,333,0.09470391886461933,-0.2830580855211872
105,6,0.01930813665403436,-0.7773421555110271
106,10,0.01930813665403436,0.17623225695937672
107,15,0.01930813665403436,-0.045341142874283875
108,22,0.01930813665403436,-1.405741020772998
109,30,0.01930813665403436,-0.6081227014080438
110,56,0.01930813665403436,-0.26186296968710154
111,59,0.01930813665403436,-1.174497424946807
112,69,0.01930813665403436,-1.0502543414018093
113,81,0.01930813665403436,0.6782107674900544
114,92,0.01930813665403436,-1.2205042196361051
115,93,0.01930813665403436,1.8211335291531106
116,96,0.01930813665403436,0.774216683011411
117,111,0.01930813665403436,0.2931643216480814
118,126,0.01930813665403436,-1.234288017789878
119,165,0.01930813665403436,-1.7686266547485083
120,176,0.01930813665403436,-1.4312428086724835
121,181,0.01930813665403436,0.2614783064998025
122,197,0.01930813665403436,-0.20726232199789568
123,221,0.01930813665403436,0.6819600357301331
124,222,0.01930813665403436,-0.6521598890151986
125,223,0.01930813665403436,1.660233152356753
126,232,0.01930813665403436,-0.5760797592086638
127,242,0.01930813665403436,0.3239588902607986
128,244,0.01930813665403436,1.1232800334365889
129,245,0.01930813665403436,0.9211044396754678
130,250,0.01930813665403436,-1.605484515503538
131,272,0.01930813665403436,0.5944651625753493
132,278,0.01930813665403436,-0.6114317160279481
133,282,0.01930813665403436,1.0739690824242567
134,284,0.01930813665403436,0.498733866210067
135,297,0.01930813665403436,0.10024121917631813
136,303,0.01930813665403436,-0.7584284951104707
137,305,0.01930813665403436,0.6386887843607628
138,327,0.01930813665403436,-0.9897819618642123
139,340,0.01930813665403436,-1.2281407775419988
140,23,-0.059962133882022234,2.4948636762713043
141,37,-0.047399084361445715,0.34036804280757715
142,38,-0.05346428363266891,2.175039079283255
143,67,-0.054281551830907854,1.673044324320453
144,68,-0.09785100756703549,0.5796411802349856
145,86,0.02638298975728178,-1.6709482893794354
146,97,0.013466743784984102,0.4395136252801341
147,112,-0.055262384127502256,-1.6448265521010572
148,117,-0.03000601955441182,-0.007138670218133486
149,122,0.05003256200529809,0.822062482284858
150,125,-0.054422503453821616,-0.7828272472260972
151,129,-0.032428593619115945,1.1852046246447396
152,144,0.07194621885493649,-0.17833733775387423
153,146,-0.08016389221229339,-0.8356606846837915
154,155,-0.07608637529386002,0.40937147820643777
155,163,0.026543041268733317,-1.0280486491512788
156,168,-0.03469788886913028,0.21633754788520046
157,177,0.02389065944070217,-1.510688153279574
158,182,-0.10521700645134388,-0.38893758911711795
159,211,0.0792453113220273,-0.18394385363627286
160,233,-0.07316334754029452,-1.6151145348093463
161,234,0.016195395772680213,0.612721231503956
162,249,0.012624565570183915,0.37914345982896647
163,253,-0.030852302099192735,0.12420994462749044
164,262,-0.018242956967259194,0.40919134809797303
165,274,-0.09762522365663076,0.5269039410285267
166,275,-0.08038793403108,1.559080993176744
167,277,-0.08377880806300253,-0.4360415073412764
168,291,-0.07328625967826415,-0.27928629933989096
169,292,-0.10737480783779862,-0.04151439547678235
170,310,-0.07590765941677524,0.27342782061440934
171,318,-0.019992719942625137,-0.20735041491474782
172,321,-0.02780653420764527,0.9689339579036185
173,325,-0.01946848252152537,0.2034477851000605
174,332,0.01305982337381506,-0.4390592356431232
175,2,-0.07646972568227897,-0.5683240671743338
176,12,-0.031281392945855135,3.7223182412644378
177,29,-0.04312103131424848,-0.04840711444909105
178,44,-0.039189106037916345,2.071654072945084
179,65,-0.06741522783175358,0.012599180493750315
180,70,-0.03015306520787752,-0.5555189763241067
181,74,0.10255430161216302,1.6537575773311286
182,83,0.018090645696887394,-0.8812735413114584
183,85,0.05558474908686931,0.40548562525777065
184,107,-0.043604232513432636,-0.9216432848701616
185,115,0.03711030235886538,-1.295919171872175
186,120,-0.03251850795398364,-1.4027815866555104
187,127,0.03616763722797183,-1.034112098677391
188,133,0.07869303667925434,0.1654782437678837
189,154,0.076618435654161,0.4968557386030849
190,159,-0.06290435297065428,1.0087503552790655
191,164,-0.023579232902928668,-0.48685617365177236
192,184,-0.022440289751360167,-1.758699738980007
193,185,0.008829783685627155,-0.5173573912156126
194,186,0.001600816925397484,-1.3102579543222972
195,196,-0.001138456904273062,-0.8106147023901761
196,199,-0.012221245966858989,1.103099702598091
197,203,-0.02154271086894073,-0.9371044355551829
198,227,0.010678914154601123,0.6552817923501894
199,228,0.02000310188192306,0.9786283042208656
200,237,0.05640017740610143,-0.6953696028338067
201,247,-0.035599911563415146,-0.099965916164067
202,266,0.03410160859728707,-2.4708019898616955
203,279,-0.062082049757849506,1.9528730372167313
204,286,0.10225859243838382,0.33303141648175816
205,298,0.09180259885959113,1.7714678736102645
206,312,0.10444659831677032,0.7082335113856573
207,317,0.036682750364668934,-1.0840001998500184
208,328,-0.01798967994036207,0.7038864951190308
209,0,0.011827080529912,-0.4146518988181679
210,4,0.011827080529912,-0.6072420019997323
211,26,0.011827080529912,-0.8514324521532494
212,28,0.011827080529912,-0.3702400654850034
213,35,0.011827080529912,-0.653442687698031
214,41,0.011827080529912,0.7081394122497607
215,51,0.011827080529912,3.138380603038955
216,89,0.011827080529912,-0.15373230627941206
217,95,0.011827080529912,0.7148023430706781
218,100,0.011827080529912,0.2516413816673391
219,103,0.011827080529912,-0.6444717316327383
220,123,0.011827080529912,0.0005910557014740794
221,131,0.011827080529912,-1.291190273306789
222,136,0.011827080529912,-0.6457432024595651
223,141,0.011827080529912,-1.6257888093437738
224,142,0.011827080529912,-0.09308389299850559
225,170,0.011827080529912,-1.2493273992592624
226,178,0.011827080529912,0.0136506291858283
227,192,0.011827080529912,1.4661177894332125
228,204,0.011827080529912,-1.5842791074906046
229,206,0.011827080529912,1.6011978041529276
230,213,0.011827080529912,0.23417772629320066
231,218,0.011827080529912,-1.7740522763286777
232,226,0.011827080529912,2.6116695459519716
233,248,0.011827080529912,1.1809381200024367
234,283,0.011827080529912,-0.6012794446236261
235,287,0.011827080529912,-1.4686604876400753
236,289,0.011827080529912,-0.3369431414617246
237,295,0.011827080529912,-1.4787542716094637
238,296,0.011827080529912,0.4262284039977357
239,300,0.011827080529912,-0.39607912272463536
240,309,0.011827080529912,-0.28351732779186306
241,323,0.011827080529912,0.2382556279726598
242,338,0.011827080529912,0.2598994135840899
243,8,0.017024305242052788,0.6214325390827623
244,11,0.017024305242052788,0.11737369595950099
245,14,0.017024305242052788,-0.444056279479986
246,27,0.017024305242052788,-0.5125998672385353
247,32,0.017024305242052788,0.5762365669804972
248,36,0.017024305242052788,0.9154628507588486
249,40,0.017024305242052788,-0.21605572871296627
250,47,0.017024305242052788,-0.5092812676381812
251,61,0.017024305242052788,-1.7217231045973502
252,62,0.017024305242052788,-1.4592459004607286
253,64,0.017024305242052788,-1.5982982165587494
254,98,0.017024305242052788,0.9736748896817866
255,128,0.017024305242052788,0.8144185599228568
256,135,0.017024305242052788,-0.7426701117495862
257,138,0.017024305242052788,0.28036726176319526
258,150,0.017024305242052788,-0.19649179249214047
259,156,0.017024305242052788,-0.6779340235151388
260,162,0.017024305242052788,-1.1093441502859782
261,171,0.017024305242052788,0.5200546050003361
262,200,0.017024305242052788,-0.9933023837594526
263,215,0.017024305242052788,0.2725351982187477
264,216,0.017024305242052788,0.27525956560854203
265,230,0.017024305242052788,0.2060932250582431
266,236,0.017024305242052788,-1.0995196796204263
267,246,0.017024305242052788,0.48492877250750455
268,260,0.017024305242052788,-0.7253163286082666
269,271,0.017024305242052788,0.23117505075687225
270,280,0.017024305242052788,-0.47988863856660974
271,285,0.017024305242052788,-1.447648156829652
272,294,0.017024305242052788,0.45985834841742107
273,299,0.017024305242052788,0.47070202371582276
274,307,0.017024305242052788,0.5024097896351265
275,316,0.017024305242052788,0.2689774785118633
276,341,0.017024305242052788,0.6478562782554061
277,1,-0.00611757241818625,-1.3371876255561703
278,13,-0.00611757241818625,0.5400254753035971
279,34,-0.00611757241818625,-0.7126766422183496
280,43,-0.00611757241818625,-0.15179913367908562
281,49,-0.00611757241818625,0.639946239926016
282,52,-0.00611757241818625,0.4365075702280914
283,53,-0.00611757241818625,-0.5856181787243618
284,80,-0.00611757241818625,-0.18195652087604977
285,88,-0.00611757241818625,0.11513364129416316
286,91,-0.00611757241818625,-0.7108285539053879
287,105,-0.00611757241818625,0.9044447556977292
288,134,-0.00611757241818625,0.6310602817637047
289,161,-0.00611757241818625,-0.9953860906567803
290,166,-0.00611757241818625,0.7999214230140367
291,190,-0.00611757241818625,0.5046137601447737
292,201,-0.00611757241818625,0.7869672950755299
293,205,-0.00611757241818625,-0.8611581707868086
294,207,-0.00611757241818625,0.11090790059645725
295,212,-0.00611757241818625,-0.5192257565739644
296,217,-0.00611757241818625,0.4772886310799871
297,241,-0.00611757241818625,1.2959344337535004
298,243,-0.00611757241818625,-1.7416788591004229
299,251,-0.00611757241818625,-1.3192977125026193
300,259,-0.00611757241818625,0.7814509408213482
301,263,-0.00611757241818625,1.2327183731401505
302,264,-0.00611757241818625,1.7661405100934686
303,269,-0.00611757241818625,-0.16203818699437314
304,273,-0.00611757241818625,-0.701475988594863
305,306,-0.00611757241818625,0.4018805580491245
306,314,-0.00611757241818625,-0.754440024306838
307,315,-0.00611757241818625,0.5743528721024647
308,331,-0.00611757241818625,0.7217846620027726
309,336,-0.00611757241818625,0.6003144816095173
310,339,-0.00611757241818625,-0.6840613391644359
311,20,-0.06385333717808389,1.2077359538353258
312,21,-0.06183444052414398,-0.3443489314853009
313,48,-0.07735501905628785,2.177612984961922
314,50,-0.0640290847684625,2.046407745785301
315,54,-0.058604681430476896,-0.8613570961662458
316,58,-0.049876079990731015,-0.5416381616436449
317,71,-0.0038644068902949774,1.4551064359171362
318,87,0.02967687605549881,-1.236884310838506
319,99,0.020163507905402386,-1.6994460341126056
320,102,0.07631862522519987,0.2548173967265074
321,106,-0.09953354138878827,-0.7902947737421485
322,121,-0.007755807638856499,0.003993426285010573
323,130,-0.11980337454879705,0.431053820038961
324,149,-0.054059803908705115,-0.6551523729191276
325,151,-0.04878553690258375,0.21876730097413497
326,160,0.07679356570842126,0.9341111484345663
327,169,-0.021354776767584387,-0.6716549653898594
328,174,-0.007083562407141038,0.6815385126273568
329,187,0.07834885522237305,0.45901797060535293
330,188,-0.04785269421058917,1.4692040822735544
331,189,-0.010087286628026174,0.39651567569335566
332,191,0.0028794254572051398,0.5547731928532768
333,214,-0.02964995842179349,-0.5972174083072642
334,235,-0.041750414394825484,-0.1528655337720966
335,252,-0.02486953408886502,0.8747077185908455
336,257,0.0579408057209074,2.7515326040171173
337,270,0.015505883598472128,-0.9492992246605659
338,276,-0.06457597313482034,-0.3265518244101335
339,293,-0.1092967447158609,-1.8038702585262876
340,308,-0.015298757588629482,0.5404115010937207
341,313,-0.011221542015755785,0.2766597960179433
342,330,0.07448661962390242,0.25747314440262564
343,343,-0.05779933105623461,0.9163018580470194
344,344,-0.07186799750906524,-0.29887779777729007
